,review_text,review_rating,author_id,author_name,author_app_version,review_datetime_utc,review_likes
696765,3 star for very strict na masyado,3,100005*********320494,A Google user,2.94.13,2022-10-04T09:54:52.000Z,0
740568,Nice shop,5,100005*********350602,A Google user,3.01.26,2023-05-15T10:39:31.000Z,0
587887,Very affordable very fast transaction,5,100005*********374716,A Google user,2.81.31,2022-01-20T08:53:25.000Z,1
511763,❤️❤️❤️❤️❤️❤️❤️❤️😂❤️❤️❤️❤️❤️😂😂,5,100005*********418280,A Google user,2.59.40,2021-09-09T12:09:25.000Z,0
284885,Easy way of shopping,5,100005*********432071,A Google user,2.60.30,2020-09-25T07:00:25.000Z,0
121424,I like shopee because of its free shipping,5,100005*********472168,A Google user,2.47.31,2019-12-16T07:12:50.000Z,0
86856,Fast delivery accomodating sellers... Okay nman yung shopee wallet lng talaga di ko ngagamit. Dami ko issue s paggawa.. Gumawa p lo ng isang account then need pala yung shopee pin may laman pero di ko magamit... Tsk,3,100005*********493748,A Google user,2.46.06,2019-11-04T14:11:36.000Z,0
497912,Verry Good,5,100005*********549147,A Google user,,2021-08-13T18:43:50.000Z,0
37455,very nice app,5,100005*********554287,A Google user,,2019-03-05T17:24:51.000Z,0
173835,Excellent Service,5,100005*********555827,A Google user,2.54.04,2020-04-26T02:21:06.000Z,0
325912,👌,5,100005*********611010,A Google user,,2020-11-21T00:13:01.000Z,0
281327,Sobrang ganda,5,100005*********626891,A Google user,2.59.40,2020-09-19T22:28:36.000Z,0
298357,okay,5,100005*********644889,A Google user,2.61.16,2020-10-16T04:07:55.000Z,0
550610,Gandaaa,5,100005*********649599,A Google user,2.79.09,2021-11-17T14:11:51.000Z,0
604160,"Shopee didn't give me disappointment but other sellers do. 😔 But all in all to shopee is so great! Solid shopeers, loyal shopeers here! 💗 Salamat shopee 😍🎉👍👌",5,100005*********668551,A Google user,2.83.20,2022-02-22T07:07:49.000Z,0
5571,Love it,5,100005*********697871,A Google user,,2017-08-28T16:45:00.000Z,0
29877,The app it self is good and i'm rating 5 shopee because of the seller jhenVillanueva. She is the perfect seller that other seller should follow.,5,100005*********748154,A Google user,2.30.12,2018-12-09T04:37:46.000Z,0
726151,Superb napakalaking help nito ni Shopee laki na rin ng creditlimit ko kaya talaga namang alaga ko to mahirap makakuha ng ganitong limit kaya super thankful sayo shopee,5,100005*********777059,A Google user,2.97.24,2023-02-14T05:18:34.000Z,0
104433,👍🏻😊👍🏻😊👍🏻,5,100005*********818783,A Google user,2.47.10,2019-11-24T11:13:35.000Z,0
178641,love it,5,100005*********833274,A Google user,,2020-05-04T07:03:01.000Z,0
309531,I'm loyal,5,100005*********854774,A Google user,,2020-11-01T09:32:34.000Z,0
402862,Good store shopping,5,100005*********893613,A Google user,2.67.21,2021-03-09T09:34:42.000Z,0
376332,The best 🌟 shopping app,5,100005*********992424,A Google user,2.49.15,2021-01-24T05:22:01.000Z,0
333446,VP,5,100005*********995783,A Google user,,2020-11-30T14:04:30.000Z,0
554050,I love shopee...♥️♥️♥️♥️,5,100006*********010584,A Google user,2.79.21,2021-11-23T11:57:17.000Z,0
135972,ENJOY,5,100006*********041200,A Google user,,2020-01-12T10:47:28.000Z,0
769673,Thankyou shoppe,5,100006*********072928,A Google user,3.08.09,2023-09-27T10:15:58.000Z,0
563391,I always got my account suspended due to abusive used of vouchers.. duhh? Available yung mga voucher kaya niclaim ko.. ang sipag ko mag claim ng voucher at mag order tapos isususpend yung account ko.. umabot nako sa platinum tier. Di nyo inaalagan users nyo.. unistall na to. Lazada nalang kahit di masyado ngbibigay ng voucher pero user friendly at di nag sascam ng users.. bwesit. Kabadtrip,1,100006*********089093,A Google user,2.80.30,2021-12-12T05:47:44.000Z,0
731075,Abot dito sa Isla. Advance ng isang araw ang kanilang padala. Salamat po for existing. Umaasa akong mapalago n'yo ang app. 💗,5,100006*********124868,A Google user,2.98.30,2023-03-14T10:25:15.000Z,0
413298,good items here and 💯 legit..😍😍 thanks here again and again iloved this shop.. godbless.. always the same thing i enjoy this app. 😍😍 patagal ng patagal lalong gumaganda at lalong legit na legit...💯%...💖💖💖❤❤❤❤💞💞💞💗💗💓💓💓💋💋💋💋👏👏👏👏👏👏👍👍👍👍👌👌👌👌😗😗😗😗😗😍😍😍😍😍😍😍❤❤❤ .......alwayssssss ❤❤❤❤❤❤❤❤❤❤👍👍👍👍👍👌👌👌👌👌👌🎉🎉🎉🎉😘😘😘😘,5,100006*********152907,A Google user,2.68.11,2021-03-26T16:56:32.000Z,0
227765,Nice app. Pero sana lahat nang seller legit,5,100006*********171807,A Google user,2.49.40,2020-07-08T02:14:17.000Z,0
102885,What's happening with this app now? I can't view a shop. Everytime I click view shop it always lead me back to home and it's annoying.,3,100006*********203497,A Google user,2.47.10,2019-11-22T07:48:30.000Z,2
720969,Thank u shopee.,5,100006*********205584,A Google user,2.95.59,2023-01-19T07:04:13.000Z,0
304734,Nakakatulong sa small business ko,4,100006*********208031,A Google user,,2020-10-25T07:52:50.000Z,0
260264,Good job,5,100006*********236133,A Google user,2.59.11,2020-08-20T08:06:42.000Z,0
502063,Pukinang inang shopee to na.rawr,5,100006*********243681,A Google user,,2021-08-20T10:36:08.000Z,0
612723,Good app Salmat shoppee,5,100006*********373954,A Google user,2.84.31,2022-03-10T11:12:09.000Z,1
498277,Excellent,5,100006*********379228,A Google user,2.75.03,2021-08-14T08:54:57.000Z,0
359949,😊😊😊😊,5,100006*********393739,A Google user,2.64.13,2020-12-30T15:22:07.000Z,0
108147,Poor Delivery Team. My address is so easy to locate via google map. But still they cant find my address. Hindi naman naliligaw ang delivery team ng lazada! Bakit kayo napaka palpak. I did not receive any text from you about the updates of the delivery. WORST SERVICE!,1,100006*********395147,A Google user,2.47.31,2019-11-29T11:06:09.000Z,1
607913,I give 5 star..,5,100006*********399336,A Google user,,2022-03-01T17:01:38.000Z,0
265944,Good service,5,100006*********423877,A Google user,,2020-08-28T10:05:21.000Z,0
744127,So nice,5,100006*********424295,A Google user,3.01.24,2023-06-07T08:37:11.000Z,0
220700,So nice apps,5,100006*********437199,A Google user,2.57.10,2020-06-29T18:05:32.000Z,0
422595,Not good. Over price shipping fee and a lot of bugs on app,1,100006*********439547,A Google user,2.69.07,2021-04-11T16:21:05.000Z,0
267356,Nice app,5,100006*********457115,A Google user,2.60.07,2020-08-31T00:21:26.000Z,0
735925,We are one exo saranghaja,5,100006*********498736,A Google user,,2023-04-16T15:03:26.000Z,0
697414,Unreliable,1,100006*********506496,A Google user,,2022-10-06T22:48:49.000Z,0
517080,Shoppe have a less price of products and it's enjoy to order,5,100006*********546166,A Google user,2.75.62,2021-09-17T14:39:48.000Z,0
332749,Thank you for the convenience.,5,100006*********557884,A Google user,2.62.30,2020-11-29T14:58:46.000Z,0
63462,Satisfied buyer her,5,100006*********568810,A Google user,,2019-10-04T13:46:22.000Z,0
558369,Thankyou shopee sa madalas na free shipping 😍,5,100006*********578314,A Google user,2.80.30,2021-12-02T22:49:43.000Z,0
230783,salamat shopee! kc good quality ung mga product nyo! sna plaging ganyan pag may umoorder god service! thanks in keep up the good seller! 😊😊😊😊,5,100006*********584237,A Google user,,2020-07-12T02:35:40.000Z,0
595055,Shopee is one of my happiness💖,5,100006*********602509,A Google user,2.82.21,2022-02-04T03:04:48.000Z,0
248454,Legit,5,100006*********678809,A Google user,,2020-08-06T05:55:53.000Z,0
13268,"NOT GOOD AT ALL! MY NEIGHBOR USES BLACK ARROW PICK UP ON HIS SHOPEE ACCOUNT 
AND I CAN'T, 2ND DOES NOT HAVE ANY DRAFT POST SECTION, 3RD THE APP IS TOO 
LAGGY AND TOOK 3 MINUTES TO LOAD THE GALLERY,4TH THE APP ITSELF IS A JOKE! 
CAN'T EVEN CHANGE SOME THIBGS LIKE YOU CAN CHANGE IT TO A PC....STUPID 
DEVELOPER AND MY SOMEONE FROM TAIWAN IS TRYING TO ACCESS MY BANK ACCIUNT... 
SHOPEE IS FROM TAIWAN SO SHOPEE IS HACKING PEOPLE.??",1,100006*********703338,A Google user,2.22.16,2018-04-23T18:07:00.000Z,1
16498,😄😄,1,100006*********704943,A Google user,,2018-06-22T23:47:06.000Z,0
686484,"Your Shopee express sucks. Terrible delay in delivery. Let the buyer decides on the courier that will handle their delivery. I ordered on Sep 2, but until now (Sep 13), they have not yet delivered. Its only a domestic purchase.",1,100006*********715479,A Google user,2.92.27,2022-09-13T02:44:20.000Z,3
238597,nice apps,5,100006*********750912,A Google user,2.58.11,2020-07-22T15:29:44.000Z,0
585527,very good,5,100006*********785159,A Google user,,2022-01-16T00:26:32.000Z,0
465629,Thank you shopee 💕,5,100006*********864831,A Google user,2.72.16,2021-06-21T07:25:17.000Z,0
255880,Goog Service,5,100006*********869817,A Google user,2.59.09,2020-08-14T20:41:25.000Z,0
82622,Good app for shopping.,5,100006*********906391,A Google user,2.45.51,2019-10-28T12:09:48.000Z,0
119277,so far so good,5,100006*********941631,A Google user,2.47.31,2019-12-13T13:12:40.000Z,0
689994,Enjoying it.,5,100007*********021305,A Google user,2.93.14,2022-09-27T07:55:06.000Z,0
427956,I love you shopee,5,100007*********021831,A Google user,2.69.20,2021-04-20T08:56:56.000Z,0
760122,"Very satisfied shoppers here, thank you 😘😘😘",5,100007*********024936,A Google user,3.06.14,2023-08-24T05:44:40.000Z,0
620806,Pangit ng customer service niyo. Paki ayos naman.,1,100007*********086028,A Google user,2.85.10,2022-03-26T09:52:45.000Z,0
232294,Legit,5,100007*********111500,A Google user,2.57.13,2020-07-14T03:30:53.000Z,0
415874,"very convinient, sana lang din lagyan ni shopee ng contact # ang courier or rider pra macontact ng buyer pra if ever na wala ang receiver atleast masabi kay rider kung san pde ipareceived pra hndi mareturn sa seller ang item. Minsan kasi ung courier/rider hndi na tumatawag sa receiver ng item eh kaya tuloy nagkakaron ng problema sa pag received. Ang tagal tuloy mareceived ang item dahil pabalikbalik sa hub hanggang sa ibabalik nlang ult nla sa seller. What if need na need na ung item.",5,100007*********149539,A Google user,2.67.21,2021-03-31T05:54:13.000Z,0
123186,Excellent,5,100007*********152190,A Google user,2.47.31,2019-12-18T08:23:24.000Z,0
392253,All my needed items nasa shopee na,5,100007*********153254,A Google user,2.66.10,2021-02-19T12:33:08.000Z,0
433838,Daming free shipping😁☺️,5,100007*********235119,A Google user,2.70.08,2021-04-30T10:25:03.000Z,0
384989,i love your items,5,100007*********273938,A Google user,2.63.29,2021-02-06T22:51:50.000Z,0
719719,di na dumating order ko mag iisang buwan na☹️,3,100007*********280458,A Google user,2.95.59,2023-01-14T01:38:55.000Z,0
31194,good services,5,100007*********282636,A Google user,,2018-12-22T13:26:51.000Z,0
472643,This app is unique and special very helpful and easy to use i shop all I need and fast proccesing online I liked it,4,100007*********389266,A Google user,,2021-07-02T20:16:37.000Z,0
8681,Tagal ng inorder ko... Ok nman shopee nakaka dismaya lang pati mga clone at fake mobile phones naglipana dito dapat hindi tinatangkilik mga yan kawawa lang makaka bili.,1,100007*********432489,A Google user,2.17.05,2017-12-07T10:47:53.000Z,0
254572,Been using shopee for a year now and its really convenient. ♥️,5,100007*********497033,A Google user,2.59.11,2020-08-13T06:21:27.000Z,0
726798,Quality,5,100007*********501366,A Google user,2.98.10,2023-02-18T00:04:43.000Z,0
588013,Very nice,5,100007*********615215,A Google user,,2022-01-20T14:05:16.000Z,0
676099,"It was good actually, the only problem is the couriers delivery boy, the item was fragile but they just put it down like it was something light. I want to mention j&t, their delivery boy was not careful for the item they're holding, not all of them, few only.",4,100007*********647966,A Google user,2.91.30,2022-08-11T06:16:31.000Z,0
601402,This app is so good you can see all you want❤️❤️❤️❤️❤️❤️❤️❤️,5,100007*********661309,A Google user,2.83.08,2022-02-16T12:33:57.000Z,0
118986,Happy to be a shopee online user👤,5,100007*********688340,A Google user,2.47.31,2019-12-13T07:50:05.000Z,0
362084,Ok,5,100007*********734540,A Google user,2.64.13,2021-01-03T15:23:14.000Z,0
334172,Happy with the online shopping. Legit and accomodating sellers.,5,100007*********773158,A Google user,2.63.08,2020-12-01T11:39:47.000Z,0
656365,Awesome,5,100007*********780792,A Google user,,2022-06-15T03:28:12.000Z,0
71764,good apps,5,100007*********825439,A Google user,2.44.50,2019-10-14T12:13:08.000Z,0
72429,Good service,4,100007*********846341,A Google user,2.44.50,2019-10-15T06:20:06.000Z,0
475249,Its happy,5,100007*********856833,A Google user,,2021-07-07T05:00:23.000Z,0
708357,Very satisfied,5,100007*********877871,A Google user,2.95.33,2022-11-26T10:26:07.000Z,0
441315,Thiss app is so very gooddd Nice i can shopping online And very fast transaction and delivery by J&T Express,5,100007*********935202,A Google user,2.70.12,2021-05-12T16:17:55.000Z,0
351337,Great,5,100007*********946097,A Google user,2.63.29,2020-12-19T06:50:05.000Z,0
45521,This happened twice already. The delivery carrier(ninja van) they will not inform you ahead of time or atleast notify that they are already coming to the location and found out that the item was canceled and would not at least try to deliver again.,1,100007*********965607,A Google user,2.38.18,2019-06-01T06:01:37.000Z,1
467058,The bag is the goodquality,2,100008*********024110,A Google user,2.70.12,2021-06-23T08:32:12.000Z,0
65965,👇👇👇,3,100008*********069918,A Google user,,2019-10-07T15:56:44.000Z,0
198957,Love this app so much.. Lots of great deal and very convenient.,5,100008*********092792,A Google user,2.55.13,2020-05-29T06:31:00.000Z,0
357661,Maganda po mabilis po diliver,5,100008*********161133,A Google user,2.64.13,2020-12-27T21:59:16.000Z,0
295543,"I LOVE SHOPEE Lalo na ang free shipping and cashback programs, the coins are very helpful and I can't buy in shopee without them🥰 What I suggest is sana hindi lang items ang pwede naming isearch kundi pati name ng shops❤ Sana din may reply section sa reviews maliban sa mga missmong sellers. Saka dapat iallow din po ang mag submit ng video kapag may irerefund or irerequest dahil may mga bagay na hindi kayang iprove ng photos (e.g. defective earphones, etc.)",4,100008*********194817,A Google user,2.61.11,2020-10-12T07:56:35.000Z,0
24749,More hello kitty accessories pls,5,100008*********225321,A Google user,2.27.10,2018-10-27T20:30:16.000Z,0
383544,Nice buying something Madali lang,5,100008*********260848,A Google user,,2021-02-04T12:56:27.000Z,0
183334,Banned without reason,1,100008*********294611,A Google user,2.54.30,2020-05-10T14:30:45.000Z,0
309480,wowow,5,100008*********296939,A Google user,2.61.32,2020-11-01T07:31:03.000Z,0
445625,Great app,5,100008*********319065,A Google user,2.70.12,2021-05-20T01:40:51.000Z,0
395618,very good,5,100008*********350095,A Google user,2.66.10,2021-02-26T03:55:56.000Z,0
286639,Sometimes good in order but some seller are really bad in terms of item delivery,5,100008*********403807,A Google user,2.60.30,2020-09-28T11:35:07.000Z,0
368691,"Convenient. Nakakaubos nga lang ng pera. Nakakaadik mag online shop pero mas convenient naman siya. No need na pumunta ng mall at pumila ng mahaba sa cashier. Just make sure to read reviews first before buying to avoid getting scammed. So far, smooth naman halos lahat ng transactions ko, minsan may palya sa delivery,minsan sa pag cancel ng item na kaka order lang ay rejected ni shopee at pag di mo e receive ng pangatlong beses ang orders ay banned ka na sa COD. Sana mas mag improve pa sila. 👏👏",5,100008*********412340,A Google user,2.64.13,2021-01-12T16:49:03.000Z,0
